Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Otto Kemp","PHI",-0.14514198899269104,-0.3158780038356781,0.17073601484298706,-3.76200008392334,-0.3774909973144531,0.6089110970497131,1.124000072479248,4,-0.43137139081954956,0.1930082049687237,"Otto Kemp",31792,805249
"Addison Barger","TOR",-0.10472004860639572,-0.5189980268478394,0.41427797079086304,-2.756999969482422,-0.2856277525424957,1.2028414011001587,1.0889333486557007,3,-0.27847063541412354,0.19141007322311873,"Addison Barger",24598,680718
"J.P. Crawford","SEA",0.09669943898916245,-3.543226480484009,3.639925956726074,1.642899990081787,0.22620412707328796,1.1231958866119385,2.440200090408325,2,-0.10489991307258606,0.19099303373104148,"J.P. Crawford",15491,641487
"Miguel Vargas","CHW",1.6163709163665771,-3.3467259407043457,4.963096618652344,16.63050079345703,1.6918672323226929,1.0434807538986206,0.9525333642959595,3,1.3586390018463135,0.19037942549654074,"Miguel Vargas",20178,678246
"Sung-Mun Song","SDP",0.23951786756515503,-0.3717699944972992,0.6112878918647766,0.2550000548362732,0.018083883449435234,0.9852896332740784,0.06920000165700912,1,0.053789399564266205,0.18930446794070963,"Sung-Mun Song",37122,823550
"Adam Frazier","LAA",0.05282984673976898,-1.39832603931427,1.4511559009552002,-0.3249998986721039,-0.040285978466272354,1.0993139743804932,0.9658250212669373,8,-0.13734188675880432,0.18539899143587413,"Adam Frazier",15223,624428
"Travis Bazzana","CLE",0.654714047908783,-1.4280718564987183,2.0827858448028564,7.790599822998047,0.8008869290351868,1.0127155780792236,2.5320000648498535,1,0.4620213210582733,0.18447218815637945,"Travis Bazzana",34967,683953
"Wyatt Langford","TEX",-0.09669612348079681,-1.424294114112854,1.327597975730896,-5.2860002517700195,-0.5316084623336792,0.9478046298027039,,0,-0.2792738974094391,0.1772527419515625,"Wyatt Langford",33333,694671
"Rece Hinds","CIN",-0.08234364539384842,-0.6430240869522095,0.5606804490089417,-3.686000108718872,-0.3468640446662903,0.9410111308097839,0,2,-0.26279836893081665,0.17529287330188836,"Rece Hinds",27493,677956
"Giancarlo Stanton","NYY",0.24176806211471558,-1.832260012626648,2.0740280151367188,-2.305000066757202,-0.22852452099323273,1.0697838068008423,2.75,1,0.05087878555059433,0.17511833702477536,"Giancarlo Stanton",4949,519317
"Xavier Edwards","MIA",0.8042088747024536,-3.396521806716919,4.200730800628662,3.3501992225646973,0.3649449646472931,0.9613246917724609,,0,0.6627228260040283,0.17384038888612285,"Xavier Edwards",22266,669364
"Chandler Simpson","TBR",-0.3028658628463745,-3.2844812870025635,2.9816155433654785,-6.84220027923584,-0.7035344243049622,0.9020000100135803,3.604300022125244,2,-0.5068838000297546,0.1711123371870717,"Chandler Simpson",31912,802415
"Andy Pages","LAD",0.42725592851638794,-3.5446481704711914,3.9719040393829346,14.769999504089355,1.5300625562667847,0.9049294590950012,1.4581999778747559,1,0.30372530221939087,0.1684174976665545,"Andy Pages",24816,681624
"Chase DeLauter","CLE",0.8384795784950256,-3.5379714965820312,4.376451015472412,5.134000778198242,0.5283423662185669,1.0356788635253906,1.0079333782196045,3,0.6424599885940552,0.1671341897025742,"Chase DeLauter",32127,800050
"Jeff McNeil","ATH",-0.14451797306537628,-3.0655415058135986,2.9210236072540283,-4.760000705718994,-0.490468829870224,0.9675978422164917,1.0187666416168213,6,-0.3153447210788727,0.1659872434574606,"Jeff McNeil",15362,643446
"Brett Harris","ATH",0.06431599706411362,-0.00840798020362854,0.07272397726774216,-1.1230000257492065,-0.11198432743549347,0.3773333728313446,0.0934000015258789,2,0.00519573874771595,0.16525299888053702,"Brett Harris",29788,695391
"Kyle Higashioka","TEX",-0.34988027811050415,-1.7532362937927246,1.4033559560775757,-4.138999938964844,-0.42907094955444336,1.0418000221252441,2.62066650390625,3,-0.49799585342407227,0.16215378135657726,"Kyle Higashioka",5517,543309
"Taylor Trammell","HOU",0.3514919579029083,-0.43821001052856445,0.7897019386291504,4.318999767303467,0.46680688858032227,1.0461647510528564,0.46929997205734253,2,0.17509394884109497,0.16088750871534446,"Taylor Trammell",19960,666211
"Taylor Walls","TBR",0.01654091849923134,-2.5657224655151367,2.582263469696045,1.0709997415542603,0.12103632837533951,1.018415927886963,,0,-0.1434699296951294,0.15971174018365042,"Taylor Walls",22458,670764
"TJ Rumfield","COL",0.5580887794494629,-3.2001311779022217,3.7582199573516846,5.950000762939453,0.5235205888748169,0.928261399269104,1.7661000490188599,4,0.4422866106033325,0.1589328087206766,"TJ Rumfield",29805,681198
"Brett Sullivan","COL",-0.6251577138900757,-1.7111601829528809,1.0860023498535156,-6.545000076293945,-0.5717134475708008,0.9923756122589111,1.4845999479293823,1,-0.7854119539260864,0.15545117479423098,"Brett Sullivan",18217,664954
"Jackson Holliday","BAL",0.2765440344810486,-0.20295201241970062,0.479496031999588,0.5529999732971191,0.062075406312942505,1.6536667346954346,1.1359999179840088,2,0.01331375166773796,0.15391706254585347,"Jackson Holliday",31781,702616
"Petey Halpin","CLE",-0.20594601333141327,-0.39765799045562744,0.19171197712421417,-3.9230000972747803,-0.40255236625671387,0.746666669845581,0.009999999776482582,1,-0.4296417534351349,0.15382120104057684,"Petey Halpin",27931,690984
"Mitch Garver","SEA",0.301955908536911,-1.309079885482788,1.6110358238220215,1.311000108718872,0.09045221656560898,1.0192592144012451,2.108457088470459,7,0.1431804746389389,0.1530698847108094,"Mitch Garver",15161,641598
"Michael Massey","KCR",-0.5018401145935059,-2.2817986011505127,1.7799586057662964,-7.092000484466553,-0.7726025581359863,1.0317308902740479,1.7745332717895508,3,-0.630220890045166,0.14381487145614485,"Michael Massey",27684,686681
"Colt Keith","DET",-0.45778265595436096,-2.8671762943267822,2.409393787384033,-6.4045000076293945,-0.6408846378326416,1.025397539138794,2.1765832901000977,12,-0.5892040729522705,0.14275999786814136,"Colt Keith",27899,690993
"Carson Kelly","CHC",0.31754976511001587,-2.610670328140259,2.92822003364563,4.746000289916992,0.4759833812713623,1.194535732269287,1.3927600383758545,5,0.12742823362350464,0.13840706667911523,"Carson Kelly",13620,608348
"Ryan Jeffers","MIN",1.0456058979034424,-2.1973559856414795,3.242962121963501,14.609001159667969,1.507433533668518,0.9370733499526978,1.4923332929611206,3,0.9774920344352722,0.1383287259739563,"Ryan Jeffers",24618,680777
"Cam Smith","HOU",-0.722764253616333,-3.4551844596862793,2.7324202060699463,-9.081999778747559,-0.9400742053985596,0.8971816301345825,,0,-0.942687451839447,0.1370933231367515,"Cam Smith",35108,701358
"Blake Perkins","MIL",-0.3541680872440338,-1.4336520433425903,1.079483985900879,-3.4100000858306885,-0.3480687737464905,1.0280742645263672,1.0757499933242798,8,-0.481418639421463,0.13692204081513693,"Blake Perkins",19921,663368
"Hunter Feduccia","TBR",0.3262041211128235,-1.018225908279419,1.3444299697875977,-0.6660000085830688,-0.07004308700561523,1.028286099433899,2.9377999305725098,3,0.1839369535446167,0.13329394288820318,"Hunter Feduccia",23372,676439
"Daniel Schneemann","CLE",0.1358000934123993,-3.0103518962860107,3.1461522579193115,4.357099533081055,0.462167352437973,1.0855273008346558,1.777066707611084,3,-0.004559607245028019,0.1296601858375548,"Daniel Schneemann",25180,682177
"Jose Trevino","CIN",-0.23052409291267395,-0.6584740877151489,0.427949994802475,-3.115999937057495,-0.317640095949173,1.067518711090088,,0,-0.3435632288455963,0.12761938587793892,"Jose Trevino",16725,624431
"Billy Cook","PIT",-0.06930671632289886,-0.3663279712200165,0.2970212399959564,-1.886000156402588,-0.20251011848449707,0.8569923043251038,0,1,-0.208110973238945,0.12723893276306336,"Billy Cook",29573,695257
"Kyle Manzardo","CLE",-0.15285734832286835,-2.945507287979126,2.792649984359741,-3.2869997024536133,-0.3548588752746582,1.008472204208374,1.426872730255127,11,-0.2762732207775116,0.12470003146699646,"Kyle Manzardo",29794,700932
"Jhostynxon Garcia","PIT",0.07575403153896332,-0.33216392993927,0.40791797637939453,-0.13200002908706665,-0.013553721830248833,1.1575332880020142,,0,-0.058004070073366165,0.1234484355392788,"Jhostynxon Garcia",28142,691373
"P.J. Higgins","CIN",0.04854006692767143,-0.24069994688034058,0.2892400324344635,-0.7410000562667847,-0.07481297850608826,0.9772762060165405,,0,-0.07313095033168793,0.12279967922208504,"P.J. Higgins",18433,664731
"Wade Meckler","LAA",0.300383985042572,-0.04875205457210541,0.34913602471351624,4.005000114440918,0.4070121943950653,0.8657999634742737,1.4811999797821045,1,0.22434712946414948,0.1225967348404805,"Wade Meckler",31490,685133
"Yohendrick Piñango","TOR",0.2897559702396393,-1.4017059803009033,1.6914619207382202,2.393900156021118,0.2440389096736908,1.1662547588348389,0.6377599835395813,5,0.12957653403282166,0.11887344488012488,"Yohendrick Pinango",26664,682818
"TJ Friedl","CIN",-0.8767744898796082,-3.0624990463256836,2.1857244968414307,-9.874500274658203,-0.9822481870651245,0.9336600303649902,1.0612666606903076,3,-1.0537774562835693,0.11470492306518165,"TJ Friedl",19522,670770
"Ernie Clement","TOR",0.13140787184238434,-3.649449586868286,3.780857563018799,0.9553995132446289,0.11726677417755127,0.999340832233429,2.149600028991699,2,0.017495522275567055,0.11399902653487293,"Ernie Clement",20352,676391
"Tyler Black","MIL",0.10979386419057846,-0.3259100914001465,0.43570396304130554,4.184999942779541,0.42882153391838074,0.7513793110847473,0.05900000035762787,1,0.03218941017985344,0.11393367648335509,"Tyler Black",29949,672012
"Hyeseong Kim","LAD",-0.12838806211948395,-1.6633540391921997,1.534965991973877,-0.6439996957778931,-0.07193607091903687,0.8110257387161255,1.781999945640564,1,-0.27053216099739075,0.11222884706961636,"Hyeseong Kim",35322,808975
"Thomas Troy","ARI",0.04110000282526016,-0.0037799952551722527,0.04487999528646469,0.6309999823570251,0.06373737007379532,0.19100001454353333,,0,0.10339561849832535,0.1117876259819651,"Thomas Troy",33279,694371
"Josh Bell","MIN",-0.25646206736564636,-3.3665781021118164,3.1101160049438477,5.245999813079834,0.5289053916931152,0.9426144957542419,1.416100025177002,2,-0.38313382863998413,0.1110585862998631,"Josh Bell",13145,605137
"Nick Allen","HOU",0.09371420741081238,-0.38318583369255066,0.47690004110336304,0.12599992752075195,0.010526875965297222,0.5719545483589172,0.019999999552965164,1,0.054113421589136124,0.10973562494734518,"Nick Allen",22277,669397
"Nick Yorke","PIT",-0.6013184189796448,-1.9768261909484863,1.3755077123641968,-8.507399559020996,-0.8646065592765808,1.2324302196502686,2.0095999240875244,5,-0.5973124504089355,0.10939969933221882,"Nick Yorke",27504,694377
"Greg Jones","MIL",-0.4249591827392578,-0.5599191784858704,0.13496002554893494,-4.861000061035156,-0.49671268463134766,1.0663666725158691,0.014599999412894249,2,-0.5063915252685547,0.10788021232902378,"Greg Jones",25448,675659
"Jackson Chourio","MIL",0.15903174877166748,-1.145186185836792,1.3042179346084595,-1.1473000049591064,-0.11469701677560806,0.8866000175476074,,0,0.07290618121623993,0.10646641705142029,"Jackson Chourio",28806,694192
"Bryce Johnson","SDP",-0.0925300270318985,-0.4812220335006714,0.3886919915676117,-2.294999837875366,-0.25344663858413696,0.7097219228744507,0.28433331847190857,3,-0.23140695691108704,0.10103191275697401,"Bryce Johnson",20002,669369
"Sterlin Thompson","COL",-0.09806600958108902,-0.3881179988384247,0.29005199670791626,-2.437999963760376,-0.19900089502334595,1.241821050643921,0.029999999329447746,1,-0.17889992892742157,0.09993041111304815,"Sterlin Thompson",31443,694514
"Aramis Garcia","ARI",0.04842410981655121,-0.05265594273805618,0.10108005255460739,-0.3369999825954437,-0.034686632454395294,0.5204571485519409,,0,-0.0065881917253136635,0.09962968409655074,"Aramis Garcia",16925,605244
"Jarred Kelenic","CHW",-0.37781986594200134,-1.0572338104248047,0.6794140338897705,-2.825000286102295,-0.3025805354118347,1.0150322914123535,1.8705333471298218,3,-0.47013166546821594,0.0979071863668774,"Jarred Kelenic",22558,672284
"Jake Mangum","PIT",-0.3783130645751953,-2.282949209213257,1.904636025428772,-3.3560996055603027,-0.35600510239601135,1.1900269985198975,2.9175777435302734,9,-0.41334065794944763,0.09543773217908758,"Jake Mangum",26202,663968
"Yandy Díaz","TBR",1.7800559997558594,-2.9214820861816406,4.7015380859375,19.049100875854492,1.960673213005066,0.9882653951644897,,0,1.7062716484069824,0.09492063098025816,"Yandy Diaz",16578,650490
"Alek Thomas","ARI",-0.5610870122909546,-1.8740439414978027,1.3129569292068481,-6.9029998779296875,-0.7089664340019226,1.0590769052505493,,0,-0.6243798732757568,0.0945911397954281,"Alek Thomas",23792,677950
"Alejandro Kirk","TOR",0.013599919155240059,-0.6485500931739807,0.6621500253677368,-2.8970000743865967,-0.3014162480831146,1.3442636728286743,,0,-0.08291332423686981,0.09303032689797897,"Alejandro Kirk",22581,672386
"Jasson Domínguez","NYY",-0.01996012032032013,-0.34772002696990967,0.32775989174842834,0.5369999408721924,0.05672743171453476,0.5842182040214539,,0,-0.12685009837150574,0.09268457565597743,"Jasson Dominguez",28080,691176
"Carlos Correa","HOU",0.3165597915649414,-2.6415979862213135,2.958157777786255,1.0840998888015747,0.11050479114055634,1.0813605785369873,,0,0.200511634349823,0.09223048872001077,"Carlos Correa",14162,621043
"Tyler Freeman","COL",-0.42011940479278564,-2.561742067337036,2.141622543334961,-6.06920051574707,-0.6421860456466675,1.1266229152679443,1.4242000579833984,4,-0.4639011025428772,0.09099957613209159,"Tyler Freeman",22532,671289
"Andruw Monasterio","BOS",-0.2597257196903229,-1.4900658130645752,1.2303401231765747,-4.675999641418457,-0.4591315984725952,0.9092193245887756,2.4836666584014893,6,-0.3760683536529541,0.09041041319090731,"Andruw Monasterio",19455,655316
"Carlos Cortes","ATH",0.8209957480430603,-2.0609660148620605,2.8819618225097656,7.785900115966797,0.8312252759933472,0.9482265710830688,1.0781999826431274,6,0.7775832414627075,0.08823909792324225,"Carlos Cortes",21842,666126
"Kevin McGonigle","DET",0.7680521607398987,-3.4722137451171875,4.240265846252441,12.663700103759766,1.3125402927398682,0.9943540692329407,,0,0.6843222975730896,0.08809085434611097,"Kevin McGonigle",33572,805808
"Ryan Waldschmidt","ARI",0.36326202750205994,-0.7836240530014038,1.1468861103057861,3.9179999828338623,0.40478670597076416,0.9383044838905334,1.0396000146865845,1,0.29938840866088867,0.08775887000909116,"Ryan Waldschmidt",35061,814439
"Drew Romo","CHW",0.39022204279899597,-0.8181520104408264,1.2083740234375,0.7220001220703125,0.060060374438762665,0.8304542303085327,,0,0.3850192725658417,0.08487061246011524,"Drew Romo",27763,691011
"Nicky Lopez","CHC",0.0031039640307426453,-0.07469604164361954,0.07780000567436218,-0.6680000424385071,-0.06946945190429688,1.0140999555587769,0.053300000727176666,2,-0.08072734624147415,0.08378815303248947,"Nicky Lopez",19339,670032
"Patrick Wisdom","SEA",-0.08659002184867859,-0.2422880083322525,0.1556979864835739,-1.3899999856948853,-0.14041656255722046,1.151633381843567,1.309000015258789,1,-0.15324869751930237,0.07805981951885499,"Patrick Wisdom",13602,621550
"Mike Yastrzemski","ATL",0.0275178961455822,-2.6052961349487305,2.6328139305114746,-1.020999789237976,-0.07778214663267136,0.9485374093055725,1.3661832809448242,12,-0.047457873821258545,0.07646874453191206,"Mike Yastrzemski",14854,573262
"Santiago Espinal","LAD",-0.3725200593471527,-0.7111480832099915,0.33862802386283875,-5.884999752044678,-0.5959720015525818,0.7404727339744568,1.4402333498001099,6,-0.5764613747596741,0.07337727421802864,"Santiago Espinal",19997,669289
"Gage Workman","DET",-0.07206998020410538,-0.8195359706878662,0.7474660277366638,0.7480000257492065,0.08492019772529602,1.2023437023162842,1.9088000059127808,6,-0.13101205229759216,0.07107080582600137,"Gage Workman",27573,669398
"Alika Williams","ATH",0.011719999834895134,-0.06706400960683823,0.07878400385379791,-0.6389999985694885,-0.06687697768211365,0.5429999828338623,0.009999999776482582,1,-0.04793829470872879,0.0695220888254977,"Alika Williams",27604,675961
"Chad Stevens","COL",-0.12456004321575165,-0.4410800337791443,0.31652000546455383,-1.8330000638961792,-0.18515151739120483,1.8641817569732666,0.012000000104308128,1,-0.135355144739151,0.06853760253876463,"Chad Stevens",29614,677060
"Masataka Yoshida","BOS",0.03027372620999813,-2.1080801486968994,2.1383540630340576,-2.31600022315979,-0.23961137235164642,1.1159168481826782,1.9789999723434448,12,-0.03868100047111511,0.06581001663329626,"Masataka Yoshida",31837,807799
"Vidal Bruján","NYM",0.08347806334495544,-0.07462799549102783,0.15810605883598328,0.013000011444091797,0.01772186905145645,1.1486001014709473,,0,0.008596360683441162,0.06408173088041105,"Vidal Brujan",20536,660644
"Ildemaro Vargas","ARI",0.46195468306541443,-2.9474964141845703,3.4094512462615967,5.26609992980957,0.5343616604804993,0.9217823147773743,,0,0.4391428530216217,0.06201091794976443,"Ildemaro Vargas",13324,545121
"Teoscar Hernández","LAD",0.3806116580963135,-2.7696523666381836,3.150264024734497,6.7789998054504395,0.7592865228652954,0.8395858407020569,,0,0.3929722011089325,0.06036042986784551,"Teoscar Hernandez",13066,606192
"Jahmai Jones","DET",-0.3786677122116089,-1.7265478372573853,1.3478801250457764,-5.590999603271484,-0.5883578062057495,1.2871651649475098,1.6350444555282593,18,-0.35391971468925476,0.05973236210731098,"Jahmai Jones",18872,663330
"Oswald Peraza","LAA",0.5250623822212219,-2.402709722518921,2.927772045135498,-0.01999993622303009,0.02269142121076584,0.8700024485588074,0.6526750326156616,8,0.5480177998542786,0.05550048114712325,"Oswald Peraza",22823,672724
"Vaughn Grissom","LAA",-0.2863316833972931,-2.1682615280151367,1.881929874420166,-3.107599973678589,-0.30801841616630554,1.0083061456680298,1.856119990348816,5,-0.33917155861854553,0.05519859601442423,"Vaughn Grissom",26031,687093
"Endy Rodríguez","PIT",0.1312321424484253,-0.3041558861732483,0.4353880286216736,3.319999933242798,0.3419918715953827,0.8756960034370422,1.5164999961853027,2,0.09643347561359406,0.05342691193339577,"Endy Rodriguez",25332,682848
"Josh Naylor","SEA",-0.3930347263813019,-3.958563804626465,3.5655291080474854,-2.4040000438690186,-0.26019003987312317,1.0464155673980713,,0,-0.42745503783226013,0.051854044664135845,"Josh Naylor",18839,647304
"Eli White","ATL",-0.21387208998203278,-1.2272460460662842,1.0133739709854126,-1.5409998893737793,-0.1721702516078949,1.004732370376587,0.9616666436195374,3,-0.2638298273086548,0.050965092093772923,"Eli White",19346,642201
"Orlando Arcia","MIN",0.2196740210056305,-0.12254198640584946,0.34221601486206055,1.03600013256073,0.1019362062215805,1.3328615427017212,0.623199999332428,1,0.1141064390540123,0.050707394917331394,"Orlando Arcia",13185,606115
"Felix Reyes","PHI",-0.366567999124527,-0.6240960359573364,0.25752803683280945,-5.24399995803833,-0.5342066884040833,0.7829737067222595,1.197200059890747,1,-0.518642246723175,0.0504681612113127,"Felix Reyes",28763,694025
"Drew Gilbert","SFG",-0.4723462760448456,-1.7615083456039429,1.289162039756775,-7.550999641418457,-0.7588460445404053,0.9426242709159851,1.0279499292373657,4,-0.5508675575256348,0.04977047078730146,"Drew Gilbert",31545,687551
"Lourdes Gurriel Jr.","ARI",-0.353738009929657,-1.7173880338668823,1.3636500835418701,-4.834000110626221,-0.5046443343162537,0.8794628381729126,,0,-0.45179030299186707,0.04956977180427413,"Lourdes Gurriel Jr.",19238,666971
"Bryce Eldridge","SFG",-0.31240999698638916,-0.7218680381774902,0.4094580411911011,-4.033999919891357,-0.41706582903862,0.9239534735679626,3.124000072479248,1,-0.3864520490169525,0.04832896606562315,"Bryce Eldridge",33390,805811
"Colby Thomas","ATH",0.11243605613708496,-0.6150719523429871,0.727508008480072,2.056999921798706,0.2108725756406784,1.1129134893417358,1.7675000429153442,6,0.05296529084444046,0.048063277156463594,"Colby Thomas",31855,687515
"Jesús Sánchez","TOR",-0.14276529848575592,-2.950235605239868,2.8074703216552734,1.6580008268356323,0.18201591074466705,1.0040011405944824,0.8874000310897827,10,-0.1886126846075058,0.046416333713698354,"Jesus Sanchez",19913,660821
"Harrison Bader","SFG",-0.38414397835731506,-1.4551340341567993,1.0709900856018066,-4.672799587249756,-0.4968606233596802,0.702235996723175,0.6025999784469604,2,-0.5924272537231445,0.0453975085237589,"Harrison Bader",18030,664056
"Tommy Pham","NYM",-0.3989518880844116,-0.41891390085220337,0.019962001591920853,-3.7769999504089355,-0.3941403031349182,1.28201425075531,1.7990666627883911,3,-0.3555888831615448,0.04439742187368034,"Tommy Pham",2967,502054
"Drew Millas","WSN",-0.5491113662719727,-1.6367571353912354,1.0876457691192627,-6.815000057220459,-0.7010485529899597,1.0006893873214722,,0,-0.5929132103919983,0.04418013374593788,"Drew Millas",25643,686452
"Ha-Seong Kim","ATL",-0.604979932308197,-1.1123058795928955,0.5073259472846985,-3.0190000534057617,-0.30800193548202515,1.5363500118255615,,0,-0.4355399012565613,0.04176248878443056,"Ha-Seong Kim",27506,673490
"Cedric Mullins","TBR",-0.8513689637184143,-3.215139150619507,2.3637702465057373,-9.97599983215332,-1.0362229347229004,0.9622288942337036,0.2935999929904938,1,-0.9255658984184265,0.04077749846456269,"Cedric Mullins",17929,656775
"Chadwick Tromp","ATL",0.12818999588489532,-0.4088440239429474,0.5370340347290039,-0.2940000295639038,-0.029918398708105087,2.0001165866851807,,0,0.02449628710746765,0.03959497474109602,"Chadwick Tromp",16953,644433
"Everson Pereira","CHW",0.07276862859725952,-1.3513253927230835,1.4240940809249878,-3.2009999752044678,-0.3192654252052307,1.0909944772720337,,0,0.02945810928940773,0.03724124631064363,"Everson Pereira",23695,677592
"Casey Schmitt","SFG",0.7823079228401184,-2.824451208114624,3.6067590713500977,10.359000205993652,1.0931898355484009,0.8781711459159851,,0,0.8547109365463257,0.03612671677252066,"Casey Schmitt",27577,669477
"Andy Ibáñez","- - -",-0.406330406665802,-0.594974011182785,0.18864361941814423,-3.38100004196167,-0.34040214121341705,1.1001230569986196,1.325600028038025,5,-0.40508274734020233,0.03573278773262739,"Andy Ibanez",18819,628451
"Scott Kingery","CHC",-0.005932025611400604,-0.04809200391173363,0.04215997830033302,-1.3040001392364502,-0.13150554895401,1.5858399868011475,0.04360000044107437,1,-0.03796551004052162,0.034224889510851224,"Scott Kingery",17975,664068
"Deyvison De Los Santos","MIA",-0.03924201801419258,-0.16087202727794647,0.12163001298904419,-0.3940001130104065,-0.040622420608997345,1.0560284852981567,,0,-0.07104279100894928,0.0338827914819355,"Deyvison De Los Santos",27969,691277
"Michael Stefanic","ATH",-0.004829954355955124,-0.15480197966098785,0.14997202157974243,-0.8199999928474426,-0.08135392516851425,1.297800064086914,2.3440001010894775,1,-0.036032095551490784,0.0323104480576965,"Michael Stefanic",25353,683021
"Ryan Mountcastle","BAL",-0.0014381343498826027,-0.23634615540504456,0.23490801453590393,-0.406000018119812,-0.04342719912528992,1.1434266567230225,0.8363000154495239,4,-0.03126790374517441,0.03001016295224573,"Ryan Mountcastle",18373,663624
"Spencer Steer","CIN",0.2860233187675476,-3.4298369884490967,3.715860366821289,-3.250000476837158,-0.2787298262119293,0.9407941102981567,1.5959999561309814,2,0.276091068983078,0.027932219042078765,"Spencer Steer",26323,668715
"Kyle Karros","COL",-0.8030145168304443,-3.062392234802246,2.2593777179718018,-7.038000106811523,-0.7331135869026184,0.968575119972229,0.8092666864395142,3,-0.8557272553443909,0.02665937999625223,"Kyle Karros",33252,691720
"Spencer Horwitz","PIT",0.7204241752624512,-2.704897880554199,3.4253220558166504,6.537100315093994,0.6666520833969116,0.9714759588241577,1.4483428001403809,7,0.7158899307250977,0.025687015897882803,"Spencer Horwitz",26477,687462
"Christian Walker","HOU",1.0921820402145386,-3.427572011947632,4.519753932952881,10.08899974822998,1.0265302658081055,0.9168540239334106,1.8112000226974487,1,1.1669175624847412,0.024310279357464326,"Christian Walker",13419,572233
"Jose Altuve","HOU",-0.6854673027992249,-3.4129793643951416,2.7275121212005615,-11.01449966430664,-1.1187055110931396,0.9702247381210327,,0,-0.7293713092803955,0.022867675775108842,"Jose Altuve",5417,514888
"Heliot Ramos","SFG",-0.2274986207485199,-2.959458112716675,2.731959581375122,-1.4228992462158203,-0.14860303699970245,0.9544632434844971,0.4871000051498413,2,-0.2601669430732727,0.021814526359998754,"Heliot Ramos",22515,671218
"Carlos Santana","ARI",-0.32168200612068176,-0.47724205255508423,0.15556003153324127,-3.5,-0.3537313640117645,0.8628384470939636,,0,-0.39403533935546875,0.021216989403510245,"Carlos Santana",2396,467793
"Jhonny Pereda","SEA",-0.0606660395860672,-0.4389561414718628,0.3782901167869568,-1.6410000324249268,-0.17331603169441223,0.9454091191291809,,0,-0.083106629550457,0.018937543005208876,"Jhonny Pereda",19802,640902
"Geraldo Perdomo","ARI",-0.3038466274738312,-3.314055919647217,3.010209321975708,-4.6631999015808105,-0.44648706912994385,0.9698036313056946,,0,-0.3306930363178253,0.017385663912189486,"Geraldo Perdomo",22799,672695
"Jeferson Quero","MIL",0.038252003490924835,-0.013647995889186859,0.051899999380111694,0.409000039100647,0.0422084666788578,0.9968000054359436,,0,0.022051488980650902,0.016323313670153244,"Jeferson Quero",28272,691620
"Evan Carter","TEX",-0.29269203543663025,-2.9677019119262695,2.6750099658966064,-4.288899898529053,-0.39021188020706177,0.9500334858894348,0.7605000138282776,6,-0.3225783407688141,0.014492320871728248,"Evan Carter",27790,694497
"Brice Matthews","HOU",-0.6055101156234741,-2.250068187713623,1.644558072090149,-4.960399627685547,-0.5143392086029053,0.8090816140174866,0.9119200110435486,5,-0.7608388662338257,0.012446979515723489,"Brice Matthews",33280,694728
"Nick Sogard","BOS",0.07116802036762238,-0.4835059642791748,0.554673969745636,2.2880001068115234,0.22567176818847656,1.0264207124710083,,0,0.057037025690078735,0.01229908522714182,"Nick Sogard",25483,686765
"Sam Antonacci","CHW",0.184303417801857,-2.264312505722046,2.448615789413452,1.3201998472213745,0.13570690155029297,1.0213944911956787,0.9822500348091125,4,0.16953279078006744,0.010910142279132062,"Sam Antonacci",35101,803011
"Will Wilson","SEA",0.07376399636268616,-0.12093400955200195,0.1946980059146881,1.1579999923706055,0.12298022210597992,1.1108332872390747,,0,0.05587371438741684,0.010530486143900689,"Will Wilson",25434,669717
"Tyler O'Neill","BAL",-0.47604605555534363,-1.7628519535064697,1.2868058681488037,-4.588000297546387,-0.4706685245037079,0.9106711745262146,1.100577712059021,9,-0.5319931507110596,0.009251167796083593,"Tyler O'Neill",15711,641933
"Daniel Susac","SFG",0.054418180137872696,-0.6495478749275208,0.7039660215377808,1.5950000286102295,0.16246531903743744,0.6983280181884766,1.6578500270843506,4,0.0710676833987236,0.006858704660340928,"Daniel Susac",31441,691740
"Dylan Crews","WSN",-0.16645503044128418,-0.43283700942993164,0.26638200879096985,-1.2300000190734863,-0.12532156705856323,0.8222307562828064,,0,-0.20886625349521637,0.006423047413015359,"Dylan Crews",33541,686611
"Donovan Walton","LAA",-0.08679209649562836,-0.08840405941009521,0.0016119694337248802,-1.8280000686645508,-0.1857723593711853,0.4987500011920929,,0,-0.17971429228782654,0.005695051609768881,"Donovan Walton",19314,622268
"Ryan Ward","LAD",-0.00883999653160572,-0.13179999589920044,0.12295999377965927,-0.23499998450279236,-0.020150065422058105,1.31166672706604,0,1,-0.011892632581293583,0.0051531183821500355,"Ryan Ward",27449,669899
"Bryce Teodosio","LAA",-0.37740591168403625,-0.7454379200935364,0.36803197860717773,-4.541999816894531,-0.46205559372901917,0.715064287185669,0.3060000240802765,1,-0.5320635437965393,0.004270562875312689,"Bryce Teodosio",29524,669326
"Reese McGuire","CHW",-0.29696714878082275,-0.5252811908721924,0.22831402719020844,-0.9109999537467957,-0.09240585565567017,0.8519470691680908,0,1,-0.35079747438430786,0.0022228275217918703,"Reese McGuire",15674,624512
